Residence,date,unit_session_id,Age,BHI_A_1_r,BHI_A_2_r,BHI_A_3,BHI_A_4,BHI_C_1,BHI_C_2_r,BHI_C_3,BHI_C_4_r,BHI_E_1,BHI_E_2_r,BHI_E_3_r,BHI_E_4,BHI_HH_1,BHI_HH_2_r,BHI_HH_3_r,BHI_HH_4_r,BHI_O_1,BHI_O_2_r,BHI_O_3,BHI_O_4,BHI_X_1_r,BHI_X_2,BHI_X_3,BHI_X_4_r,Corona,Curfew_1,Curfew_1_1,Curfew_1_2,Curfew_2,Curfew_2_1,Curfew_2_2,Curfew_2_3,gender,Household_Size,Left_Right_Politics,Nationality,Risk_Duration,Risk_Freq,Risk_Quarantine,survey,ToP_Amount,ToP_Freqency,ToP_Inhouse,ToP_Ratio,Residence_County,BHI_HH_2,BHI_HH_3,BHI_HH_4,HH,BHI_E_2,BHI_E_3,E,BHI_X_1,BHI_X_4,X,BHI_A_1,BHI_A_2,A,BHI_C_2,BHI_C_4,consc,BHI_O_2,open,mobility,public_transport,Quarantine_Duration,continent,Germany,USA,German,American,europe,Americas,Rest,Country,Date.of.First.Case,Date.of.50th.case,date_diff,politics,perceived_threat,age,z.ToP_Amount,z.ToP_Freqency,z.ToP_Inhouse,duration,household,date_diff_z,Cat.Country
DE,2020-03-25,5365072,20,4,4,3,3,4,4,5,2,2,2,5,3,3,1,3,1,4,1,4,4,1,3,4,2,4,1,1,1,1,1,1,2,2,2,5,DE,NA,1,2,2,1,1,6.5,2,NA,5,3,5,0.24307517954251995,4,1,-0.8150342417875702,5,4,0.10698879764486113,2,2,-0.6350263923132394,2,4,0.44561816179244035,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.0530848842340501,-0.44654353012520653,-1.2534318579543706,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-24,5333721,25,3,4,4,4,4,2,4,3,3,2,4,4,4,1,2,3,3,1,2,4,2,2,3,3,3,1,1,1,1,1,1,1,3,3,3,GB,NA,0,2,2,1,1,6.5,2,NA,5,4,3,0.24307517954251995,4,2,0.3440910863710494,4,3,-1.4658649655179719,3,2,0.6646029640100201,4,3,0.44561816179244035,5,-0.911550452321279,1,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-0.89991494297404,-0.7386202577388848,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5329374,28,4,4,4,2,4,3,3,4,4,4,4,4,1,1,1,3,2,2,4,4,2,4,5,2,4,1,2,1,1,1,1,1,1,2,3,DE,NA,0,2,2,2,2,14.5,2,NA,5,5,3,-0.5030045703013938,2,2,-0.04228402301515715,4,4,0.5002022384355693,2,2,-0.6350263923132394,3,2,-0.7421669117453041,4,-0.911550452321279,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-0.44654353012520653,-0.4297332976095934,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5348439,25,2,4,2,4,4,4,4,2,2,4,5,1,2,1,3,1,4,2,4,4,1,5,5,2,4,1,1,2,1,1,1,1,2,2,4,TR,9,2,1,2,2,2,6.5,2,NA,5,3,5,-0.1299646953794369,2,1,-2.3605346793323965,5,4,1.2866291200169857,4,2,0.23139317856893354,2,4,0.04968980394652554,4,0.00831201020353719,1,1,9,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.44654353012520653,-0.7386202577388848,0.22889502795817385,0.51074283119541,-0.5864121069953332,2.204092862756895,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5333795,32,1,3,2,2,4,2,4,2,3,3,4,3,2,2,3,1,3,1,4,3,2,2,4,1,3,2,NA,NA,1,1,1,2,1,2,3,RU,NA,0,2,2,2,2,2.5,2,NA,4,3,5,-0.5030045703013938,3,2,-0.4286591324013637,4,5,-0.2862246431458471,5,3,0.23139317856893354,4,4,0.8415465196383553,5,-0.45161922105887087,0,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-0.89991494297404,-0.017884017437204712,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5335146,30,4,4,3,2,5,2,4,3,2,2,4,5,5,1,4,3,4,2,5,5,1,5,5,1,7,1,1,1,1,1,1,2,1,4,2,HU,NA,0,2,2,4,2,22.5,2,NA,5,2,3,-0.1299646953794369,4,2,0.3440910863710494,5,5,1.6798425608076941,2,2,-1.0682361777543259,4,3,0.8415465196383553,4,0.9281744727283533,1,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,0.9135707084212937,-0.22380865752339904,2.849348451479337,0.51074283119541,2.2073288009501466,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5333837,31,3,3,4,4,4,4,4,3,2,4,4,2,2,1,2,2,4,2,4,3,1,4,3,2,6,1,1,1,1,1,1,1,1,3,6,DE,NA,2,2,2,1,1,18.5,2,NA,5,4,4,-0.1299646953794369,2,2,-1.5877844605599833,5,4,0.10698879764486113,3,3,1.0978127494511065,2,3,-0.3462385538993893,4,-0.45161922105887087,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.6517564280109416,0.4601992955724603,-0.12084633748030188,-1.0813316838024079,-1.1408800904624739,1.5088935739637768,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-25,5365572,26,3,4,3,4,4,2,4,2,4,1,4,2,2,1,1,1,4,1,4,4,1,4,3,2,4,1,1,1,1,1,1,2,1,2,5,DE,NA,0,2,2,2,2,10.5,2,NA,5,5,5,0.6161150544644768,5,2,0.3440910863710494,5,4,0.10698879764486113,3,2,0.23139317856893354,4,4,0.8415465196383553,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.0530848842340501,-0.44654353012520653,-0.6356579376957877,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-24,5333851,25,3,4,4,4,2,3,3,2,3,5,5,5,3,1,3,2,5,1,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,5,1,DE,13,0,1,2,2,2,6.5,2,NA,5,3,4,-0.1299646953794369,1,1,-0.8150342417875702,5,5,1.6798425608076941,3,2,0.6646029640100201,3,4,-0.7421669117453041,5,1.8480369352531694,1,1,13,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-1.3416012908735158,-1.806657768671707,-0.7386202577388848,0.22889502795817385,0.51074283119541,-0.5864121069953332,3.355411332040161,1.530428638938585,-0.00187344428682559,Europe
DE,2020-03-26,5404169,35,4,4,2,2,4,3,2,1,4,4,4,4,4,1,1,1,4,1,5,4,1,4,3,3,6,1,2,1,1,1,1,1,1,2,2,DE,NA,0,2,2,2,2,6.5,2,NA,5,5,5,1.3621948043083905,2,2,-0.04228402301515715,5,3,-0.2862246431458471,2,2,-1.5014459631954125,3,5,0.04968980394652554,5,0.9281744727283533,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,59,-0.7429297470966243,0.4601992955724603,0.29100294269208676,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.21765014508708216,Europe
DE,2020-03-24,5330765,27,4,5,2,3,5,3,4,3,4,2,3,2,2,4,5,3,5,1,5,4,1,4,5,3,9,1,1,1,1,1,1,2,2,4,3,DE,10,2,1,2,3,3,14.5,3,NA,2,1,3,-2.741243819833135,4,3,0.3440910863710494,5,3,0.5002022384355693,2,1,-1.5014459631954125,3,3,0.44561816179244035,5,1.3881057039907614,1,0,10,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,1.8203135341189607,-0.5326956176526906,1.5391217397187555,2.162365752853294,0.8104583469774068,2.4919224800777116,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5351462,25,2,2,4,4,2,2,3,4,2,2,4,4,4,1,2,2,2,1,4,4,2,2,4,2,2,1,2,2,1,1,1,1,1,3,2,DE,NA,0,2,2,1,1,10.5,2,NA,5,4,4,0.6161150544644768,4,2,-0.04228402301515715,4,4,-0.6794380839365554,4,4,1.9642323203332794,4,2,-1.138095269591219,5,-0.45161922105887087,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,-1.3532863558228734,-0.7386202577388848,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5333937,23,5,2,2,4,4,4,3,3,2,4,2,3,1,4,2,2,4,1,5,5,1,4,5,2,3,1,1,2,1,1,1,2,2,2,4,DE,NA,0,2,2,2,2,6.5,2,NA,2,4,4,-1.6221241950672642,2,4,-0.4286591324013637,5,4,0.8934156792262776,1,4,-0.20181660687215294,2,3,-0.7421669117453041,5,1.3881057039907614,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.89991494297404,-0.9445448978250792,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-25,5366534,28,4,4,2,2,5,2,3,1,2,2,5,4,3,1,3,1,2,2,3,3,2,5,4,4,2,1,1,1,1,1,1,1,1,2,4,DE,NA,0,2,2,2,2,14.5,3,NA,5,3,5,0.24307517954251995,4,1,-0.4286591324013637,4,2,-0.2862246431458471,2,2,-1.5014459631954125,4,5,1.23747487748427,4,-1.8314129148460951,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,-1.3532863558228734,-0.4297332976095934,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5365917,28,3,3,3,4,4,3,4,2,4,2,4,2,5,1,2,1,4,1,4,3,2,3,3,3,4,1,1,1,1,1,1,2,2,2,4,DE,NA,0,2,2,2,2,18.5,2,NA,5,4,5,1.3621948043083905,4,2,-0.04228402301515715,4,3,-1.0726515247272634,3,3,0.6646029640100201,3,4,0.44561816179244035,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,-0.44654353012520653,-0.4297332976095934,0.22889502795817385,0.51074283119541,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-25,5365944,36,3,4,3,2,4,4,2,3,1,3,4,4,5,1,1,1,4,1,5,4,2,2,3,1,6,1,1,1,1,1,1,1,1,3,3,BR,NA,0,2,2,1,1,2.5,1,NA,5,5,5,1.7352346792303475,3,2,-0.8150342417875702,4,5,-0.6794380839365554,3,2,-0.6350263923132394,2,3,-1.138095269591219,5,0.9281744727283533,1,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.14425820331973283,0.4601992955724603,0.39396526273518395,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,0.25911343928651615,0.10788835040012829,Europe
DE,2020-03-24,5352057,27,1,2,3,3,3,4,4,4,4,2,4,5,5,1,4,3,5,1,4,4,1,4,5,1,6,2,NA,NA,1,1,1,2,1,2,4,DE,NA,0,2,2,2,2,10.5,2,NA,5,2,3,-0.1299646953794369,4,2,1.1168413051434625,5,5,1.2866291200169857,5,4,1.531022534892193,2,2,-1.138095269591219,5,0.9281744727283533,0,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.4601992955724603,-0.5326956176526906,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5352292,26,2,4,2,2,2,4,2,2,4,2,4,4,2,2,2,2,3,2,4,4,1,2,4,2,4,1,1,1,1,1,1,2,1,4,4,DE,NA,0,2,2,2,2,6.5,2,NA,4,4,4,-0.5030045703013938,4,2,0.7304661957572559,5,4,-0.2862246431458471,4,2,-0.6350263923132394,2,4,-1.5340236274371337,4,-0.45161922105887087,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.44654353012520653,-0.6356579376957877,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5333991,28,4,4,3,2,4,3,5,3,2,2,4,4,4,1,1,2,5,1,3,5,2,2,3,2,2,2,NA,NA,1,1,1,1,1,2,1,AU,NA,0,2,2,2,2,2.5,2,NA,5,5,4,0.9891549293864337,4,2,-0.04228402301515715,4,4,-1.0726515247272634,2,2,-1.0682361777543259,3,3,0.44561816179244035,5,0.9281744727283533,0,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-1.3416012908735158,-1.3532863558228734,-0.4297332976095934,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5334023,25,3,2,2,4,4,3,3,2,3,3,4,5,4,1,2,1,3,2,4,4,1,4,5,1,5,1,1,1,1,1,1,2,1,3,3,DE,8,0,1,2,2,2,6.5,2,NA,5,4,5,0.9891549293864337,3,2,0.3440910863710494,5,5,1.2866291200169857,3,4,0.6646029640100201,3,4,0.04968980394652554,4,-0.45161922105887087,1,0,8,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.006827882723626893,-0.7386202577388848,0.22889502795817385,0.51074283119541,-0.5864121069953332,1.9162632454360784,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5352708,29,1,3,2,5,5,2,5,2,3,3,3,5,2,1,1,3,4,1,3,5,2,5,5,3,2,1,2,1,1,1,1,2,1,2,3,DE,NA,0,2,2,1,1,2.5,2,NA,5,5,3,-0.1299646953794369,3,3,0.7304661957572559,4,3,0.5002022384355693,5,3,1.531022534892193,4,4,1.6334032353301848,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-1.3532863558228734,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5335757,28,5,3,4,1,5,4,4,5,4,2,4,4,4,1,1,2,4,1,5,4,1,1,3,4,8,2,NA,NA,1,1,1,1,1,3,2,DE,NA,0,2,2,2,2,2.5,1,NA,5,5,4,0.9891549293864337,4,2,0.7304661957572559,5,2,-1.85907840630868,1,3,-1.0682361777543259,2,1,-0.7421669117453041,5,0.9281744727283533,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,1.3669421212701272,-0.4297332976095934,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5335825,35,2,3,4,5,3,4,2,2,4,4,5,2,5,1,1,3,5,1,4,4,1,2,4,1,5,1,1,1,1,1,1,2,1,1,3,BR,NA,1,2,2,2,2,6.5,2,NA,5,5,3,0.9891549293864337,2,1,-1.201409351173777,5,5,0.10698879764486113,4,3,1.9642323203332794,2,4,-1.138095269591219,5,0.9281744727283533,1,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.006827882723626893,0.29100294269208676,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-27,5460336,27,3,4,4,3,5,4,4,3,2,2,4,4,3,4,2,3,4,1,5,4,2,4,4,2,6,1,1,1,1,1,1,2,2,3,1,DE,NA,0,2,2,2,2,2.5,2,NA,2,4,3,-1.2490843201453075,4,2,-0.04228402301515715,4,4,0.10698879764486113,3,2,0.23139317856893354,2,3,0.04968980394652554,5,0.9281744727283533,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,60,-1.3416012908735158,0.4601992955724603,-0.5326956176526906,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,0.25911343928651615,0.32741193977403604,Europe
DE,2020-03-24,5334480,24,3,4,2,2,4,2,4,2,5,1,4,2,2,4,3,2,4,1,3,4,1,4,4,3,8,1,1,1,1,1,1,1,1,4,1,DE,NA,1,2,2,3,2,14.5,2,NA,2,3,4,-1.6221241950672642,5,2,0.7304661957572559,5,3,0.10698879764486113,3,2,-1.0682361777543259,4,4,0.8415465196383553,5,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-1.3416012908735158,1.3669421212701272,-0.8415825777819821,1.5391217397187555,0.51074283119541,0.8104583469774068,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-25,5366517,32,4,4,4,4,2,2,4,2,1,5,4,4,2,3,2,1,3,2,2,2,2,4,2,4,6,2,NA,NA,1,1,1,2,1,2,6,TR,NA,1,2,2,1,1,2.5,1,NA,3,4,5,-0.5030045703013938,1,2,-1.5877844605599833,4,2,-1.4658649655179719,2,2,0.23139317856893354,4,4,0.04968980394652554,4,-2.291344146108503,0,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,58,1.6517564280109416,0.4601992955724603,-0.017884017437204712,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-26,5398785,41,5,4,4,1,3,1,5,1,1,2,5,4,5,1,2,3,5,1,5,5,1,4,5,4,2,1,2,1,1,1,1,1,1,7,1,IT,NA,1,2,2,1,1,6.5,2,NA,5,4,3,0.6161150544644768,4,1,-0.8150342417875702,5,2,0.10698879764486113,1,2,-1.5014459631954125,5,5,1.6334032353301848,5,1.8480369352531694,1,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,59,-1.3416012908735158,-1.3532863558228734,0.9087768629506698,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,2.8017438385906543,0.21765014508708216,Europe
DE,2020-03-24,5332593,28,2,3,3,4,5,3,4,2,4,4,4,1,4,1,2,2,4,2,3,5,1,2,3,3,7,1,1,1,1,1,1,1,1,2,4,DE,NA,0,2,2,1,1,6.5,2,NA,5,4,4,0.6161150544644768,2,2,-1.201409351173777,5,3,-1.0726515247272634,4,3,1.0978127494511065,3,4,0.8415465196383553,4,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.4297332976095934,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5334595,26,4,5,2,3,4,2,4,2,4,2,4,2,3,1,4,1,5,5,5,4,1,2,4,2,1,1,1,1,1,1,1,2,1,2,1,BR,NA,0,2,2,2,2,2.5,2,NA,5,2,5,-0.1299646953794369,4,2,-0.04228402301515715,5,4,-0.2862246431458471,2,1,-1.5014459631954125,4,4,0.8415465196383553,1,-0.45161922105887087,1,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-1.3416012908735158,-1.806657768671707,-0.6356579376957877,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-25,5366713,27,4,3,4,3,5,3,4,3,4,4,4,4,4,1,4,2,3,1,4,4,2,4,4,2,4,2,NA,NA,1,1,1,2,1,1,2,DE,NA,0,2,2,1,1,6.5,2,NA,5,2,4,-0.1299646953794369,2,2,-0.04228402301515715,4,4,0.10698879764486113,2,3,0.23139317856893354,3,3,0.44561816179244035,5,0.00831201020353719,0,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,-0.7429297470966243,-0.44654353012520653,-0.5326956176526906,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,0.10788835040012829,Europe
DE,2020-03-24,5336055,30,2,3,4,4,4,2,3,2,2,4,4,2,3,2,4,2,3,2,4,2,2,4,4,4,7,1,2,1,1,1,1,1,2,2,4,RO,NA,0,2,2,2,2,6.5,3,NA,4,2,4,-0.8760444452233507,2,2,-1.5877844605599833,4,2,-0.6794380839365554,4,3,1.531022534892193,4,4,0.44561816179244035,4,-1.371481683583687,1,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.22380865752339904,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5328691,25,4,3,3,3,4,4,4,2,4,3,3,4,2,1,2,2,4,1,5,3,2,2,4,2,3,1,2,1,1,1,1,1,1,1,5,DE,5,0,1,2,2,2,10.5,2,NA,5,4,4,-0.1299646953794369,3,3,0.7304661957572559,4,4,-0.6794380839365554,2,3,-0.20181660687215294,2,4,0.04968980394652554,5,0.46824324146594526,1,1,5,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.0530848842340501,-0.89991494297404,-0.7386202577388848,0.22889502795817385,0.51074283119541,0.11202311999103683,1.0527743934736289,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5334720,29,4,5,5,1,4,2,4,5,3,3,5,1,2,2,2,4,2,4,4,3,3,3,4,2,8,1,1,1,1,1,1,2,1,2,9,MX,NA,0,2,2,2,2,2.5,2,NA,4,4,2,-1.2490843201453075,3,1,-1.5877844605599833,3,4,-0.6794380839365554,2,1,-1.0682361777543259,4,1,-0.3462385538993893,2,-2.291344146108503,1,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,3.4477710593416164,1.3669421212701272,-0.3267709775664962,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5334763,28,3,4,4,1,3,4,3,2,4,1,2,4,4,2,2,3,3,1,2,3,1,4,4,1,3,2,NA,NA,1,1,1,1,1,2,4,DE,NA,0,2,2,2,2,6.5,2,NA,4,4,3,-0.1299646953794369,5,4,1.8895915239158756,5,5,0.8934156792262776,3,2,-0.6350263923132394,2,4,-0.7421669117453041,5,-1.371481683583687,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.89991494297404,-0.4297332976095934,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5334764,27,3,3,4,3,3,2,4,2,4,4,3,4,4,1,3,3,4,2,3,3,2,4,5,2,8,1,1,1,1,1,1,2,1,3,2,DE,NA,1,2,2,1,1,6.5,1,NA,5,3,3,-0.1299646953794369,2,3,0.3440910863710494,4,4,0.5002022384355693,3,3,0.6646029640100201,4,4,0.44561816179244035,4,-0.911550452321279,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,1.3669421212701272,-0.5326956176526906,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5355706,31,3,2,3,2,4,4,4,1,4,3,4,2,4,3,2,1,4,1,2,3,2,2,4,2,3,1,2,1,1,1,1,1,2,3,3,DE,NA,0,2,2,2,2,10.5,2,NA,3,4,5,0.24307517954251995,3,2,-0.4286591324013637,4,4,-0.6794380839365554,3,4,0.23139317856893354,2,5,0.44561816179244035,5,-0.911550452321279,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-0.89991494297404,-0.12084633748030188,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5336132,27,3,5,2,3,5,1,5,2,2,1,5,3,5,1,3,1,4,1,5,3,1,5,5,1,4,1,1,1,1,1,1,1,2,2,7,PT,11,0,1,2,2,2,10.5,2,NA,5,3,5,0.9891549293864337,5,1,-0.4286591324013637,5,5,1.6798425608076941,3,1,-1.0682361777543259,5,4,2.0293315931761,5,0.46824324146594526,1,1,11,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,2.250427971787833,-0.44654353012520653,-0.5326956176526906,0.22889502795817385,0.51074283119541,0.11202311999103683,2.779752097398528,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5328967,30,2,4,4,4,3,3,2,3,2,3,4,4,2,2,3,3,4,1,4,4,1,2,5,2,6,1,1,1,1,1,1,1,1,3,3,DE,NA,0,2,2,2,2,18.5,3,NA,4,3,3,-1.2490843201453075,3,2,-0.4286591324013637,5,4,0.10698879764486113,4,2,1.0978127494511065,3,3,-1.138095269591219,5,0.46824324146594526,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.4601992955724603,-0.22380865752339904,0.22889502795817385,0.51074283119541,1.5088935739637768,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5334972,53,2,5,1,5,4,1,5,2,1,4,4,4,5,1,1,1,5,1,5,5,1,5,5,1,5,1,1,1,1,1,1,1,1,3,6,HU,NA,2,2,2,3,3,14.5,3,NA,5,5,5,1.7352346792303475,2,2,-1.201409351173777,5,5,1.6798425608076941,4,1,-0.20181660687215294,5,4,1.6334032353301848,5,1.8480369352531694,1,1,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.6517564280109416,0.006827882723626893,2.1443247034678357,1.5391217397187555,2.162365752853294,0.8104583469774068,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-25,5369652,25,4,3,4,2,2,2,2,1,4,4,4,4,2,1,3,1,1,2,2,2,2,5,4,2,7,2,NA,NA,1,1,1,1,1,2,4,DE,NA,0,2,2,2,2,10.5,2,NA,5,3,5,-0.1299646953794369,2,2,-0.04228402301515715,4,4,0.5002022384355693,2,3,-0.20181660687215294,4,5,-0.3462385538993893,4,-3.211206608633319,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,58,0.45441334045715864,0.9135707084212937,-0.7386202577388848,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.10788835040012829,Europe
DE,2020-03-24,5329277,31,2,4,4,3,4,2,4,3,2,3,3,4,3,1,2,2,4,1,3,2,2,4,4,2,4,2,NA,NA,1,1,1,2,1,2,4,GE,NA,0,2,2,2,2,10.5,3,NA,5,4,4,0.24307517954251995,3,3,-0.04228402301515715,4,4,0.10698879764486113,4,2,0.6646029640100201,4,3,0.44561816179244035,5,-0.911550452321279,0,0,0,Europe,1,0,0,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.44654353012520653,-0.12084633748030188,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
